61576;VIAJES PACIFICO SAC;41;OLLA - MAPI;05/10/2013;EJECUTIVO;10;44;MAPI - OLLA;05/10/2013;EJECUTIVO;10
61577;VIAJES PACIFICO SAC;41;OLLA - MAPI;06/10/2013;EJECUTIVO;10;44;MAPI - OLLA;06/10/2013;EJECUTIVO;10
61578;VIAJES PACIFICO SAC;41;OLLA - MAPI;07/10/2013;EJECUTIVO;10;44;MAPI - OLLA;07/10/2013;EJECUTIVO;10
61579;VIAJES PACIFICO SAC;41;OLLA - MAPI;08/10/2013;EJECUTIVO;10;44;MAPI - OLLA;08/10/2013;EJECUTIVO;10
61580;VIAJES PACIFICO SAC;41;OLLA - MAPI;09/10/2013;EJECUTIVO;10;44;MAPI - OLLA;09/10/2013;EJECUTIVO;10
61581;VIAJES PACIFICO SAC;43;OLLA - MAPI;10/10/2013;EJECUTIVO;10;46;MAPI - OLLA;10/10/2013;EJECUTIVO;10
61582;VIAJES PACIFICO SAC;41;OLLA - MAPI;11/10/2013;EJECUTIVO;10;44;MAPI - OLLA;11/10/2013;EJECUTIVO;10
61583;VIAJES PACIFICO SAC;41;OLLA - MAPI;12/10/2013;EJECUTIVO;10;44;MAPI - OLLA;12/10/2013;EJECUTIVO;10
61584;VIAJES PACIFICO SAC;41;OLLA - MAPI;13/10/2013;EJECUTIVO;10;44;MAPI - OLLA;13/10/2013;EJECUTIVO;10
61585;VIAJES PACIFICO SAC;43;OLLA - MAPI;14/10/2013;EJECUTIVO;10;46;MAPI - OLLA;14/10/2013;EJECUTIVO;10
61586;VIAJES PACIFICO SAC;41;OLLA - MAPI;15/10/2013;EJECUTIVO;10;44;MAPI - OLLA;15/10/2013;EJECUTIVO;7
61587;VIAJES PACIFICO SAC;41;OLLA - MAPI;16/10/2013;EJECUTIVO;10;44;MAPI - OLLA;16/10/2013;EJECUTIVO;10
61588;VIAJES PACIFICO SAC;41;OLLA - MAPI;17/10/2013;EJECUTIVO;10;44;MAPI - OLLA;17/10/2013;EJECUTIVO;10
61589;VIAJES PACIFICO SAC;41;OLLA - MAPI;18/10/2013;EJECUTIVO;10;44;MAPI - OLLA;18/10/2013;EJECUTIVO;10
61590;VIAJES PACIFICO SAC;41;OLLA - MAPI;19/10/2013;EJECUTIVO;10;44;MAPI - OLLA;19/10/2013;EJECUTIVO;10
61591;VIAJES PACIFICO SAC;41;OLLA - MAPI;20/10/2013;EJECUTIVO;10;44;MAPI - OLLA;20/10/2013;EJECUTIVO;10
61592;VIAJES PACIFICO SAC;43;OLLA - MAPI;21/10/2013;EJECUTIVO;10;46;MAPI - OLLA;21/10/2013;EJECUTIVO;10
61593;VIAJES PACIFICO SAC;41;OLLA - MAPI;22/10/2013;EJECUTIVO;10;44;MAPI - OLLA;22/10/2013;EJECUTIVO;10
61594;VIAJES PACIFICO SAC;41;OLLA - MAPI;23/10/2013;EJECUTIVO;10;44;MAPI - OLLA;23/10/2013;EJECUTIVO;10
61595;VIAJES PACIFICO SAC;41;OLLA - MAPI;24/10/2013;EJECUTIVO;10;44;MAPI - OLLA;24/10/2013;EJECUTIVO;10
61596;VIAJES PACIFICO SAC;41;OLLA - MAPI;25/10/2013;EJECUTIVO;10;44;MAPI - OLLA;25/10/2013;EJECUTIVO;10
61597;VIAJES PACIFICO SAC;41;OLLA - MAPI;26/10/2013;EJECUTIVO;10;44;MAPI - OLLA;26/10/2013;EJECUTIVO;10
61598;VIAJES PACIFICO SAC;41;OLLA - MAPI;27/10/2013;EJECUTIVO;10;44;MAPI - OLLA;27/10/2013;EJECUTIVO;10
61599;VIAJES PACIFICO SAC;41;OLLA - MAPI;28/10/2013;EJECUTIVO;10;44;MAPI - OLLA;28/10/2013;EJECUTIVO;10
61600;VIAJES PACIFICO SAC;41;OLLA - MAPI;29/10/2013;EJECUTIVO;10;44;MAPI - OLLA;29/10/2013;EJECUTIVO;10
61601;VIAJES PACIFICO SAC;41;OLLA - MAPI;30/10/2013;EJECUTIVO;10;44;MAPI - OLLA;30/10/2013;EJECUTIVO;10
61602;VIAJES PACIFICO SAC;41;OLLA - MAPI;31/10/2013;EJECUTIVO;10;44;MAPI - OLLA;31/10/2013;EJECUTIVO;10
61604;VIAJES PACIFICO SAC;41;OLLA - MAPI;01/11/2013;EJECUTIVO;10;44;MAPI - OLLA;01/11/2013;EJECUTIVO;10
61605;VIAJES PACIFICO SAC;41;OLLA - MAPI;02/11/2013;EJECUTIVO;10;44;MAPI - OLLA;02/11/2013;EJECUTIVO;10
61606;VIAJES PACIFICO SAC;41;OLLA - MAPI;03/11/2013;EJECUTIVO;10;44;MAPI - OLLA;03/11/2013;EJECUTIVO;10
61607;VIAJES PACIFICO SAC;41;OLLA - MAPI;04/11/2013;EJECUTIVO;10;44;MAPI - OLLA;04/11/2013;EJECUTIVO;10
61608;VIAJES PACIFICO SAC;41;OLLA - MAPI;05/11/2013;EJECUTIVO;10;44;MAPI - OLLA;05/11/2013;EJECUTIVO;10
61609;VIAJES PACIFICO SAC;41;OLLA - MAPI;06/11/2013;EJECUTIVO;10;44;MAPI - OLLA;06/11/2013;EJECUTIVO;10
61610;VIAJES PACIFICO SAC;41;OLLA - MAPI;07/11/2013;EJECUTIVO;10;44;MAPI - OLLA;07/11/2013;EJECUTIVO;10
61611;VIAJES PACIFICO SAC;41;OLLA - MAPI;08/11/2013;EJECUTIVO;10;44;MAPI - OLLA;08/11/2013;EJECUTIVO;10
61612;VIAJES PACIFICO SAC;41;OLLA - MAPI;09/11/2013;EJECUTIVO;10;44;MAPI - OLLA;09/11/2013;EJECUTIVO;10
61613;VIAJES PACIFICO SAC;41;OLLA - MAPI;10/11/2013;EJECUTIVO;10;44;MAPI - OLLA;10/11/2013;EJECUTIVO;10
61614;VIAJES PACIFICO SAC;41;OLLA - MAPI;11/11/2013;EJECUTIVO;10;44;MAPI - OLLA;11/11/2013;EJECUTIVO;10
61615;VIAJES PACIFICO SAC;41;OLLA - MAPI;12/11/2013;EJECUTIVO;10;44;MAPI - OLLA;12/11/2013;EJECUTIVO;10
61616;VIAJES PACIFICO SAC;41;OLLA - MAPI;13/11/2013;EJECUTIVO;10;44;MAPI - OLLA;13/11/2013;EJECUTIVO;10
61617;VIAJES PACIFICO SAC;41;OLLA - MAPI;14/11/2013;EJECUTIVO;10;44;MAPI - OLLA;14/11/2013;EJECUTIVO;10
61618;VIAJES PACIFICO SAC;41;OLLA - MAPI;15/11/2013;EJECUTIVO;10;44;MAPI - OLLA;15/11/2013;EJECUTIVO;10
61619;VIAJES PACIFICO SAC;41;OLLA - MAPI;16/11/2013;EJECUTIVO;10;44;MAPI - OLLA;16/11/2013;EJECUTIVO;10
61620;VIAJES PACIFICO SAC;41;OLLA - MAPI;17/11/2013;EJECUTIVO;10;44;MAPI - OLLA;17/11/2013;EJECUTIVO;10
61621;VIAJES PACIFICO SAC;41;OLLA - MAPI;18/11/2013;EJECUTIVO;10;44;MAPI - OLLA;18/11/2013;EJECUTIVO;10
61622;VIAJES PACIFICO SAC;41;OLLA - MAPI;19/11/2013;EJECUTIVO;10;44;MAPI - OLLA;19/11/2013;EJECUTIVO;10
61623;VIAJES PACIFICO SAC;41;OLLA - MAPI;20/11/2013;EJECUTIVO;10;44;MAPI - OLLA;20/11/2013;EJECUTIVO;10
61624;VIAJES PACIFICO SAC;41;OLLA - MAPI;21/11/2013;EJECUTIVO;10;44;MAPI - OLLA;21/11/2013;EJECUTIVO;10
61625;VIAJES PACIFICO SAC;41;OLLA - MAPI;22/11/2013;EJECUTIVO;10;44;MAPI - OLLA;22/11/2013;EJECUTIVO;10
61626;VIAJES PACIFICO SAC;41;OLLA - MAPI;23/11/2013;EJECUTIVO;10;44;MAPI - OLLA;23/11/2013;EJECUTIVO;10
61627;VIAJES PACIFICO SAC;41;OLLA - MAPI;24/11/2013;EJECUTIVO;10;44;MAPI - OLLA;24/11/2013;EJECUTIVO;10
61628;VIAJES PACIFICO SAC;41;OLLA - MAPI;25/11/2013;EJECUTIVO;10;44;MAPI - OLLA;25/11/2013;EJECUTIVO;10
61629;VIAJES PACIFICO SAC;41;OLLA - MAPI;26/11/2013;EJECUTIVO;10;44;MAPI - OLLA;26/11/2013;EJECUTIVO;10
61630;VIAJES PACIFICO SAC;41;OLLA - MAPI;27/11/2013;EJECUTIVO;10;44;MAPI - OLLA;27/11/2013;EJECUTIVO;10
61631;VIAJES PACIFICO SAC;41;OLLA - MAPI;28/11/2013;EJECUTIVO;10;44;MAPI - OLLA;28/11/2013;EJECUTIVO;10
61632;VIAJES PACIFICO SAC;41;OLLA - MAPI;29/11/2013;EJECUTIVO;10;44;MAPI - OLLA;29/11/2013;EJECUTIVO;10
61633;VIAJES PACIFICO SAC;41;OLLA - MAPI;30/11/2013;EJECUTIVO;10;44;MAPI - OLLA;30/11/2013;EJECUTIVO;10
61645;VIAJES PACIFICO SAC;41;OLLA - MAPI;01/12/2013;EJECUTIVO;10;44;MAPI - OLLA;01/12/2013;EJECUTIVO;10
61646;VIAJES PACIFICO SAC;41;OLLA - MAPI;02/12/2013;EJECUTIVO;10;44;MAPI - OLLA;02/12/2013;EJECUTIVO;10
61647;VIAJES PACIFICO SAC;41;OLLA - MAPI;03/12/2013;EJECUTIVO;10;44;MAPI - OLLA;03/12/2013;EJECUTIVO;10
61650;VIAJES PACIFICO SAC;41;OLLA - MAPI;04/12/2013;EJECUTIVO;10;44;MAPI - OLLA;04/12/2013;EJECUTIVO;10
61651;VIAJES PACIFICO SAC;41;OLLA - MAPI;05/12/2013;EJECUTIVO;10;44;MAPI - OLLA;05/12/2013;EJECUTIVO;10
61652;VIAJES PACIFICO SAC;41;OLLA - MAPI;06/12/2013;EJECUTIVO;10;44;MAPI - OLLA;06/12/2013;EJECUTIVO;10
61653;VIAJES PACIFICO SAC;41;OLLA - MAPI;07/12/2013;EJECUTIVO;10;44;MAPI - OLLA;07/12/2013;EJECUTIVO;10
61655;VIAJES PACIFICO SAC;41;OLLA - MAPI;08/12/2013;EJECUTIVO;10;44;MAPI - OLLA;08/12/2013;EJECUTIVO;10
61656;VIAJES PACIFICO SAC;41;OLLA - MAPI;09/12/2013;EJECUTIVO;10;44;MAPI - OLLA;09/12/2013;EJECUTIVO;10
61657;VIAJES PACIFICO SAC;41;OLLA - MAPI;10/12/2013;EJECUTIVO;10;44;MAPI - OLLA;10/12/2013;EJECUTIVO;10
61658;VIAJES PACIFICO SAC;41;OLLA - MAPI;11/12/2013;EJECUTIVO;10;44;MAPI - OLLA;11/12/2013;EJECUTIVO;10
61659;VIAJES PACIFICO SAC;41;OLLA - MAPI;12/12/2013;EJECUTIVO;10;44;MAPI - OLLA;12/12/2013;EJECUTIVO;10
61660;VIAJES PACIFICO SAC;41;OLLA - MAPI;13/12/2013;EJECUTIVO;10;44;MAPI - OLLA;13/12/2013;EJECUTIVO;10
61661;VIAJES PACIFICO SAC;41;OLLA - MAPI;14/12/2013;EJECUTIVO;10;44;MAPI - OLLA;14/12/2013;EJECUTIVO;10
61662;VIAJES PACIFICO SAC;41;OLLA - MAPI;15/12/2013;EJECUTIVO;10;44;MAPI - OLLA;15/12/2013;EJECUTIVO;10
61663;VIAJES PACIFICO SAC;41;OLLA - MAPI;16/12/2013;EJECUTIVO;10;44;MAPI - OLLA;16/12/2013;EJECUTIVO;10
61664;VIAJES PACIFICO SAC;41;OLLA - MAPI;17/12/2013;EJECUTIVO;10;44;MAPI - OLLA;17/12/2013;EJECUTIVO;10
61665;VIAJES PACIFICO SAC;41;OLLA - MAPI;18/12/2013;EJECUTIVO;10;44;MAPI - OLLA;18/12/2013;EJECUTIVO;10
61666;VIAJES PACIFICO SAC;41;OLLA - MAPI;19/12/2013;EJECUTIVO;10;44;MAPI - OLLA;19/12/2013;EJECUTIVO;10
61667;VIAJES PACIFICO SAC;41;OLLA - MAPI;20/12/2013;EJECUTIVO;10;44;MAPI - OLLA;20/12/2013;EJECUTIVO;10
61668;VIAJES PACIFICO SAC;41;OLLA - MAPI;21/12/2013;EJECUTIVO;10;44;MAPI - OLLA;21/12/2013;EJECUTIVO;10
61669;VIAJES PACIFICO SAC;41;OLLA - MAPI;22/12/2013;EJECUTIVO;10;44;MAPI - OLLA;22/12/2013;EJECUTIVO;10
61670;VIAJES PACIFICO SAC;41;OLLA - MAPI;23/12/2013;EJECUTIVO;10;44;MAPI - OLLA;23/12/2013;EJECUTIVO;10
61671;VIAJES PACIFICO SAC;41;OLLA - MAPI;24/12/2013;EJECUTIVO;10;44;MAPI - OLLA;24/12/2013;EJECUTIVO;10
61672;VIAJES PACIFICO SAC;41;OLLA - MAPI;25/12/2013;EJECUTIVO;10;44;MAPI - OLLA;25/12/2013;EJECUTIVO;10
61673;VIAJES PACIFICO SAC;41;OLLA - MAPI;26/12/2013;EJECUTIVO;10;44;MAPI - OLLA;26/12/2013;EJECUTIVO;10
61674;VIAJES PACIFICO SAC;41;OLLA - MAPI;27/12/2013;EJECUTIVO;10;44;MAPI - OLLA;27/12/2013;EJECUTIVO;10
61675;VIAJES PACIFICO SAC;41;OLLA - MAPI;28/12/2013;EJECUTIVO;10;44;MAPI - OLLA;28/12/2013;EJECUTIVO;10
61676;VIAJES PACIFICO SAC;41;OLLA - MAPI;29/12/2013;EJECUTIVO;10;44;MAPI - OLLA;29/12/2013;EJECUTIVO;10
61677;VIAJES PACIFICO SAC;41;OLLA - MAPI;30/12/2013;EJECUTIVO;10;44;MAPI - OLLA;30/12/2013;EJECUTIVO;10
61678;VIAJES PACIFICO SAC;41;OLLA - MAPI;31/12/2013;EJECUTIVO;10;44;MAPI - OLLA;31/12/2013;EJECUTIVO;10
